City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Villa Carlos Paz,AR,-31.42,-64.5,76.39,19,3,11.99,Clear Sky
346,Vao,NC,-22.67,167.48,71.01,68,100,17.98,Overcast Clouds
347,Alofi,NU,-19.06,-169.92,73.29,94,75,12.66,Light Intensity Drizzle
348,Kamenka,RU,51.32,42.77,65.91,48,13,2.42,Few Clouds
349,Capreol,CA,46.71,-80.92,65.55,52,75,12.66,Broken Clouds
350,Caborca,MX,30.58,-111.1,92.75,33,1,13.2,Clear Sky
351,Prince Rupert,CA,54.32,-130.32,62.29,82,100,11.5,Light Rain
352,Pangai,TO,-19.8,-174.35,75.31,60,20,6.91,Few Clouds
353,Verkhoyansk,RU,67.54,133.38,49.08,80,60,2.68,Broken Clouds
354,Caravelas,BR,-17.71,-39.25,66.36,80,98,11.23,Overcast Clouds
355,Auki,SB,-8.77,160.7,77.81,87,99,4.83,Overcast Clouds
356,Sisimiut,GL,66.94,-53.67,37.02,90,91,7.4,Overcast Clouds
357,Port Lincoln,AU,-34.73,135.87,50.02,79,52,6.73,Broken Clouds
358,Mount Gambier,AU,-37.83,140.77,48.34,79,100,5.55,Overcast Clouds
359,Floro,NO,61.6,5.03,58.96,82,0,9.22,Clear Sky
360,Stokmarknes,NO,68.56,14.91,48.16,93,100,4.61,Overcast Clouds
361,Barentu,ER,15.11,37.59,70.99,80,55,4.56,Broken Clouds
362,Sioux Lookout,CA,50.1,-91.92,59.07,58,75,9.22,Broken Clouds
363,Grand Gaube,MU,-20.01,57.66,64.8,72,8,6.91,Clear Sky
364,Necochea,AR,-38.55,-58.74,63.3,63,100,7.65,Overcast Clouds
365,Yumen,CN,40.28,97.2,65.98,29,68,3.2,Broken Clouds
366,Korcula,HR,42.96,17.14,77.25,74,43,0.67,Scattered Clouds
367,Rorvik,NO,64.86,11.24,49.98,93,40,3.44,Scattered Clouds
368,Pisco,PE,-13.7,-76.22,66.25,68,20,19.57,Few Clouds
369,Roros,NO,62.57,11.38,44.44,81,100,6.91,Overcast Clouds
370,Tuktoyaktuk,CA,69.45,-133.04,60.8,63,20,6.91,Few Clouds
371,Huarmey,PE,-10.07,-78.15,66.92,71,1,13.2,Clear Sky
372,Bilibino,RU,68.05,166.44,35.67,70,48,1.95,Scattered Clouds
373,Cockburn Town,TC,21.46,-71.14,85.96,66,40,13.8,Scattered Clouds
374,Zhangye,CN,38.93,100.45,65.37,43,20,7.09,Few Clouds
375,La Ronge,CA,55.1,-105.28,79.02,50,20,9.22,Few Clouds
376,Stephenville Crossing,CA,48.5,-58.43,73.53,73,75,9.22,Broken Clouds
377,Kpandae,GH,8.47,-0.01,72.73,96,99,5.61,Overcast Clouds
378,Naron,ES,43.52,-8.15,67.05,90,11,3.47,Few Clouds
379,Te Anau,NZ,-45.42,167.72,51.44,94,87,2.42,Overcast Clouds
380,Duldurga,RU,50.68,113.59,42.08,76,16,5.14,Few Clouds
381,Yinchuan,CN,38.47,106.27,67.71,31,4,3.69,Clear Sky
382,Shakawe,BW,-18.37,21.85,65.55,33,4,6.8,Clear Sky
383,Barra Do Garcas,BR,-15.89,-52.26,93.78,29,0,5.75,Clear Sky
384,Le Port,RE,-20.94,55.29,68.25,71,5,5.95,Clear Sky
385,Kerman,IR,30.28,57.08,67.86,13,0,4.61,Clear Sky
386,Ouallam,NE,14.32,2.09,87.84,54,100,7.9,Overcast Clouds
387,Paita,PE,-5.09,-81.11,66.56,73,43,20.42,Scattered Clouds
388,Atherton,GB,53.52,-2.49,64.74,69,10,1.99,Clear Sky
389,Marsabit,KE,2.33,37.99,66.76,51,5,24.94,Clear Sky
390,Cristalina,BR,-16.77,-47.61,69.24,42,10,7.45,Clear Sky
391,Salinopolis,BR,-0.61,-47.36,80.38,81,79,13.4,Broken Clouds
392,Pacasmayo,PE,-7.4,-79.57,66.34,71,53,16.62,Broken Clouds
393,Mogwase,ZA,-25.18,27.27,59.61,49,0,6.31,Clear Sky
394,Samarai,PG,-10.62,150.67,79.21,86,100,22.17,Overcast Clouds
395,Progreso,MX,21.28,-89.67,91.11,67,88,13.18,Overcast Clouds
396,Otane,NZ,-39.88,176.63,49.01,67,23,1.92,Few Clouds
397,Udachnyy,RU,66.42,112.4,38.88,90,100,5.93,Overcast Clouds
398,Northam,GB,51.03,-4.22,68.4,77,100,10.92,Overcast Clouds
399,West Wendover,US,40.74,-114.07,90.61,16,0,10.36,Clear Sky
400,Jardim,BR,-21.48,-56.14,84.63,34,0,3.85,Clear Sky
401,Ha Tinh,VN,18.33,105.9,77.07,90,46,3.02,Scattered Clouds
402,Castrillon,ES,43.4,-6.79,59.7,94,19,1.99,Few Clouds
403,Tutoia,BR,-2.76,-42.27,79.12,80,6,9.91,Clear Sky
404,Birjand,IR,32.87,59.22,70.27,16,0,6.91,Clear Sky
405,Vila,PT,42.03,-8.16,59.7,75,100,1.79,Overcast Clouds
406,Carutapera,BR,-1.2,-46.02,81.12,71,72,9.86,Broken Clouds
407,Moranbah,AU,-22.0,148.05,59.83,88,86,10.22,Overcast Clouds
408,Sfantu Gheorghe,RO,45.87,25.78,64.27,93,78,2.98,Broken Clouds
409,Faanui,PF,-16.48,-151.75,78.53,62,46,21.07,Scattered Clouds
410,Scottsbluff,US,41.87,-103.67,91.78,24,0,12.66,Clear Sky
411,Elat,IL,29.56,34.95,94.84,43,0,16.11,Clear Sky
412,Tessalit,ML,20.2,1.01,96.28,11,100,13.94,Overcast Clouds
413,Narsaq,GL,60.92,-46.05,52.02,51,4,1.28,Clear Sky
414,Buala,SB,-8.14,159.59,80.53,83,98,9.73,Light Rain
415,Iralaya,HN,15.0,-83.23,80.92,76,100,3.36,Overcast Clouds
416,Jiuquan,CN,39.74,98.52,64.18,44,10,1.52,Clear Sky
417,Krasnyy Kholm,RU,58.06,37.12,47.01,74,97,16.26,Overcast Clouds
418,Rio Claro,BR,-22.41,-47.56,69.26,35,0,3.09,Clear Sky
419,Adre,TD,13.47,22.2,68.94,92,100,10.63,Light Rain
420,Tupik,RU,54.43,119.93,34.83,74,35,5.5,Scattered Clouds
421,Moroni,KM,-11.7,43.26,73.0,77,1,18.07,Clear Sky
422,Barreirinhas,BR,-2.75,-42.83,86.58,52,37,6.82,Scattered Clouds
423,San Quintin,MX,30.48,-115.95,77.56,70,6,13.29,Clear Sky
424,Klyuchi,RU,52.27,79.17,65.44,52,11,7.63,Few Clouds
425,Mizdah,LY,31.45,12.98,77.22,44,6,8.34,Clear Sky
426,Merke,KZ,42.87,73.18,67.89,33,7,5.73,Clear Sky
427,Puerto Cabello,VE,10.47,-68.01,94.55,76,62,13.6,Broken Clouds
428,Vuktyl,RU,63.86,57.31,40.14,81,97,5.7,Overcast Clouds
429,Diamantino,BR,-14.41,-56.45,95.83,17,10,7.05,Clear Sky
430,Buchanan,LR,5.88,-10.05,75.7,88,100,10.51,Moderate Rain
431,Vestmannaeyjar,IS,63.44,-20.27,50.14,71,97,18.68,Overcast Clouds
432,Komyshuvakha,UA,47.72,35.53,74.46,46,100,13.94,Overcast Clouds
433,Allende,MX,25.28,-100.02,91.51,41,100,7.43,Overcast Clouds
434,Hamilton,US,39.18,-84.53,85.24,48,40,8.05,Scattered Clouds
435,Mehamn,NO,71.04,27.85,44.51,75,75,6.91,Broken Clouds
436,Abeche,TD,13.83,20.83,69.28,89,100,3.15,Moderate Rain
437,The Pas,CA,53.83,-101.25,78.82,57,0,8.05,Clear Sky
438,Bosaso,SO,11.28,49.18,89.8,49,77,14.29,Broken Clouds
439,Ballarat,AU,-37.57,143.85,41.68,88,89,2.84,Overcast Clouds
440,Xuddur,SO,4.12,43.89,71.62,71,38,19.22,Scattered Clouds
441,Kijang,KR,35.24,129.21,69.53,88,100,10.36,Light Rain
442,Ranapur,IN,22.65,74.53,79.34,75,100,3.33,Overcast Clouds
443,Oranjemund,NA,-28.55,16.43,58.69,78,36,3.89,Scattered Clouds
444,Troitskoye,RU,52.98,84.68,57.18,79,15,6.06,Few Clouds
445,Taseyevo,RU,57.22,94.9,50.36,97,100,3.62,Overcast Clouds
446,Rosarito,MX,32.33,-117.03,101.41,54,5,14.45,Clear Sky
447,Nanortalik,GL,60.14,-45.24,41.45,77,53,13.0,Broken Clouds
448,Chifeng,CN,42.27,118.96,49.15,60,0,3.22,Clear Sky
449,Lons-Le-Saunier,FR,46.75,5.75,65.52,77,100,4.88,Overcast Clouds
450,Charyshskoye,RU,51.4,83.56,56.03,62,29,5.7,Scattered Clouds
451,Molina,CL,-35.12,-71.28,55.13,67,100,3.44,Haze
452,Puerto El Triunfo,SV,13.28,-88.55,88.66,74,79,6.82,Light Rain
453,Esfahan,IR,32.66,51.68,62.24,14,0,5.53,Clear Sky
454,Monaghan,IE,54.25,-6.97,51.49,91,0,3.96,Clear Sky
455,Tilichiki,RU,60.47,166.1,46.92,62,0,9.57,Clear Sky
456,Miri,MY,4.41,114.01,73.54,100,20,0.0,Few Clouds
457,Mulki,IN,13.1,74.8,76.28,94,75,3.44,Broken Clouds
458,Waingapu,ID,-9.66,120.26,74.75,82,30,5.59,Scattered Clouds
459,Souillac,MU,-20.52,57.52,64.78,88,20,4.61,Few Clouds
460,The Valley,AI,18.22,-63.06,87.66,62,20,8.05,Few Clouds
461,High Level,CA,58.52,-117.14,69.91,32,75,4.61,Broken Clouds
462,Venezuela,VE,8.0,-66.0,85.41,61,55,4.34,Broken Clouds
463,Plaisance-Du-Touch,FR,43.57,1.3,76.8,61,0,9.22,Clear Sky
464,Portland,US,45.52,-122.68,91.87,45,0,7.0,Clear Sky
465,Lompoc,US,34.64,-120.46,81.84,66,0,14.97,Clear Sky
466,Mana,GF,5.66,-53.78,80.19,82,99,7.29,Overcast Clouds
467,Shetpe,KZ,44.17,52.12,81.3,19,0,5.37,Clear Sky
468,Constitucion,CL,-35.33,-72.42,54.12,84,100,8.14,Overcast Clouds
469,Nhulunbuy,AU,-12.23,136.77,75.81,88,30,6.91,Scattered Clouds
470,Algiers,DZ,36.75,3.04,82.09,62,93,0.83,Overcast Clouds
471,Tongchuan,CN,35.08,109.09,64.94,55,10,5.12,Clear Sky
472,Yulara,AU,-25.24,130.99,53.85,90,100,12.97,Light Rain
473,Severodvinsk,RU,64.56,39.83,44.71,66,100,17.29,Overcast Clouds
474,Kontagora,NG,10.4,5.47,72.84,94,96,3.6,Light Rain
475,Trairi,BR,-3.28,-39.27,78.13,72,10,11.54,Clear Sky
476,Qaqortoq,GL,60.72,-46.03,44.83,59,10,6.46,Clear Sky
477,Erenhot,CN,43.65,111.98,58.14,35,0,7.63,Clear Sky
478,Maniitsoq,GL,65.42,-52.9,38.84,72,34,7.05,Scattered Clouds
479,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,48.79,93,0,6.71,Clear Sky
480,Ugoofaaru,MV,5.67,73.0,78.71,80,100,22.62,Overcast Clouds
481,Palmer,US,42.16,-72.33,81.77,43,20,17.27,Few Clouds
482,Owo,NG,7.2,5.59,70.66,98,100,4.29,Overcast Clouds
483,San Cristobal,VE,7.77,-72.22,84.38,60,37,5.73,Scattered Clouds
484,Korla,CN,41.76,86.15,71.56,36,2,12.19,Clear Sky
485,Asau,RO,46.43,26.4,63.52,91,98,2.08,Light Rain
486,San Ramon,US,37.78,-121.98,90.81,44,0,7.0,Clear Sky
487,Zhuhai,CN,22.28,113.57,83.98,89,20,10.36,Few Clouds
488,Sumenep,ID,-7.02,113.87,78.93,82,64,8.01,Broken Clouds
489,Galbshtadt,RU,53.23,78.98,64.63,50,76,6.6,Broken Clouds
490,Mahebourg,MU,-20.41,57.7,64.69,88,20,4.61,Few Clouds
491,Altamira,BR,-3.2,-52.21,93.29,46,20,5.75,Few Clouds
492,Nago,JP,26.59,127.98,83.25,83,88,18.54,Overcast Clouds
493,Oum Hadjer,TD,13.3,19.7,72.03,83,100,11.65,Light Rain
494,Mizan Teferi,ET,6.98,35.58,61.36,94,99,2.66,Overcast Clouds
495,Cidreira,BR,-30.18,-50.21,61.09,77,0,16.82,Clear Sky
496,Ziniare,BF,12.58,-1.3,78.84,73,97,7.05,Overcast Clouds
497,Kemi,FI,65.86,24.82,42.57,93,40,3.44,Scattered Clouds
498,Dawson,US,31.77,-84.45,90.82,46,100,2.8,Overcast Clouds
499,Fukue,JP,32.69,128.84,79.75,86,72,18.05,Broken Clouds
500,Cochabamba,BO,-17.39,-66.16,83.95,16,20,5.75,Few Clouds
501,Stony Plain,CA,53.53,-114.0,88.95,34,0,6.91,Clear Sky
502,Takaungu,KE,-3.68,39.86,73.42,80,35,13.02,Scattered Clouds
503,Hirara,JP,24.8,125.28,84.6,85,100,34.23,Moderate Rain
504,Bambanglipuro,ID,-7.95,110.28,74.98,91,100,7.38,Overcast Clouds
505,Vitim,RU,59.45,112.56,40.05,98,100,3.29,Light Rain
506,Santa Lucia,ES,27.91,-15.54,69.12,78,20,26.46,Few Clouds
507,Maturin,VE,9.75,-63.18,84.63,62,94,7.25,Overcast Clouds
508,Verkhnyaya Toyma,RU,62.23,45.0,46.53,92,100,15.7,Light Rain
509,Krasnovishersk,RU,60.41,57.08,49.98,89,97,5.97,Overcast Clouds
510,Bilma,NE,18.69,12.92,97.09,19,17,9.57,Few Clouds
511,Odesskoye,RU,54.21,72.97,68.11,37,56,8.52,Broken Clouds
512,Margate,GB,51.38,1.39,65.89,78,14,8.01,Few Clouds
513,Kindu,CD,-2.95,25.95,71.24,89,39,3.31,Light Rain
514,Ponta Delgada,PT,37.73,-25.67,77.5,78,20,3.44,Few Clouds
515,Kieta,PG,-6.22,155.63,79.54,83,91,1.39,Light Rain
516,Dire,ML,12.28,-10.97,69.62,98,100,1.36,Overcast Clouds
517,Ridgecrest,US,35.62,-117.67,107.65,10,0,8.05,Clear Sky
518,Eisiskes,LT,54.17,25.0,47.39,82,5,6.67,Clear Sky
519,Taloqan,AF,36.74,69.53,68.94,22,0,2.93,Clear Sky
520,Iqaluit,CA,63.75,-68.51,46.13,81,100,18.41,Light Rain
521,Selu,IN,19.47,76.47,81.9,71,100,6.24,Overcast Clouds
522,Chimbote,PE,-9.09,-78.58,65.55,73,8,13.0,Clear Sky
523,Champasak,LA,14.75,106.0,72.97,99,82,0.25,Broken Clouds
524,Saint-Augustin,CA,51.23,-58.65,69.03,82,92,16.96,Overcast Clouds
525,Burriana,ES,39.89,-0.09,83.7,69,0,9.22,Clear Sky
526,Batak,BG,41.95,24.22,58.6,87,90,2.8,Overcast Clouds
527,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,85.96,62,50,1.39,Scattered Clouds
528,Tarakan,ID,3.3,117.63,80.1,89,20,2.3,Few Clouds
529,Daru,PG,-9.08,143.21,77.34,92,48,11.7,Scattered Clouds
530,Takhtamygda,RU,54.1,123.57,33.84,87,70,1.95,Broken Clouds
531,Kirando,TZ,-7.42,30.6,78.06,55,60,8.21,Broken Clouds
532,Tottori,JP,35.5,134.23,76.06,98,99,4.94,Light Rain
533,Nuuk,GL,64.18,-51.72,45.21,61,75,8.05,Broken Clouds
534,Krosno,PL,49.69,21.77,58.46,100,100,4.88,Overcast Clouds
535,Minab,IR,27.15,57.08,86.32,70,100,0.0,Overcast Clouds
536,Bhongir,IN,17.51,78.89,76.66,88,100,6.06,Overcast Clouds
537,Erzin,TR,36.96,36.2,78.3,66,1,1.34,Clear Sky
538,Nishihara,JP,26.18,127.76,83.48,87,75,20.71,Broken Clouds
539,Port Blair,IN,11.67,92.75,81.48,81,100,6.31,Overcast Clouds
540,Cap Malheureux,MU,-19.98,57.61,71.28,72,7,6.89,Clear Sky
541,Marzuq,YE,14.4,46.47,77.99,62,1,4.81,Clear Sky
542,Newport,GB,51.59,-3.0,69.46,62,100,16.89,Overcast Clouds
543,Atambua,ID,-9.11,124.89,69.76,88,85,3.94,Overcast Clouds
544,Inirida,CO,3.87,-67.92,81.52,79,83,1.32,Broken Clouds
545,Cap-Aux-Meules,CA,47.38,-61.86,75.25,73,75,14.97,Broken Clouds
546,Joshimath,IN,30.57,79.57,69.53,90,86,0.96,Overcast Clouds
547,Karratha,AU,-20.74,116.85,69.51,53,36,4.94,Scattered Clouds
548,Paamiut,GL,61.99,-49.67,41.97,76,2,13.85,Clear Sky
549,Bonavista,CA,48.65,-53.11,68.72,67,99,12.97,Overcast Clouds
550,Aracuai,BR,-16.85,-42.07,66.67,51,38,4.38,Scattered Clouds
551,Luwuk,ID,-0.95,122.79,75.27,86,69,5.21,Broken Clouds
552,Finnsnes,NO,69.23,17.98,45.21,87,83,2.84,Broken Clouds
553,Avallon,FR,47.48,3.9,66.04,47,100,2.66,Overcast Clouds
554,Tingo Maria,PE,-9.29,-76.01,89.91,48,20,5.75,Few Clouds
555,Gushikawa,JP,26.35,127.87,83.43,89,20,20.71,Few Clouds
556,Shu,KZ,43.6,73.76,68.14,21,0,4.21,Clear Sky
557,Nyurba,RU,63.28,118.33,37.76,92,75,4.14,Broken Clouds
558,Aksarka,RU,66.56,67.8,42.37,72,95,1.92,Overcast Clouds
559,Qinzhou,CN,21.95,108.62,77.02,93,100,10.18,Overcast Clouds
560,Chernyshevskiy,RU,63.01,112.47,34.57,96,100,2.44,Overcast Clouds
561,Naze,JP,28.37,129.48,81.52,83,36,15.35,Scattered Clouds
562,Katsuura,JP,35.13,140.3,80.69,86,9,18.28,Clear Sky
563,Limbang,MY,4.75,115.0,75.31,97,100,1.32,Overcast Clouds
564,Cicciano,IT,40.96,14.54,79.02,86,99,3.0,Overcast Clouds
565,Rawson,AR,-43.3,-65.1,60.87,34,85,3.87,Overcast Clouds
566,Bethanien,NA,-26.5,17.16,70.93,27,100,2.86,Overcast Clouds
567,Gurupa,BR,-1.41,-51.64,85.55,57,45,2.44,Scattered Clouds
568,Ligayan,PH,4.65,119.47,82.87,71,99,2.15,Overcast Clouds
569,Maumere,ID,-8.62,122.21,77.04,85,80,4.79,Broken Clouds
570,Vila Franca Do Campo,PT,37.72,-25.43,77.2,81,92,1.77,Overcast Clouds
571,Millbrook,US,32.48,-86.36,92.32,47,0,6.91,Clear Sky
572,Deputatskiy,RU,69.3,139.9,43.84,83,73,2.59,Broken Clouds
573,Mitu,CO,1.2,-70.17,81.1,72,73,2.48,Broken Clouds
574,Oriximina,BR,-1.77,-55.87,92.12,37,13,1.86,Light Rain
575,Santa Maria,BR,-29.68,-53.81,70.9,53,0,10.36,Clear Sky
576,Albacete,ES,38.83,-2.0,81.41,28,0,8.05,Clear Sky
577,Loksa,EE,59.58,25.72,51.93,70,97,17.81,Overcast Clouds
578,Boende,CD,-0.22,20.87,73.29,91,100,1.99,Light Rain
579,Somanda,TZ,-3.37,33.95,73.44,45,92,14.09,Overcast Clouds
580,Gat,IL,31.61,34.76,83.08,100,1,4.0,Clear Sky
581,Panindicuaro,MX,19.97,-101.77,69.93,77,92,4.81,Overcast Clouds
582,Bam,IR,29.11,58.36,80.92,9,92,8.08,Overcast Clouds
583,Ahipara,NZ,-35.17,173.17,55.42,73,100,4.97,Overcast Clouds
584,Kirya,TZ,-3.92,37.48,69.93,63,72,10.11,Broken Clouds
585,Mitsamiouli,KM,-11.38,43.28,75.51,71,0,14.65,Clear Sky
586,Ostrovnoy,RU,68.05,39.51,45.12,74,100,15.23,Light Rain
587,Vestmanna,FO,62.16,-7.17,49.12,87,75,13.8,Broken Clouds
588,Miraflores,MX,19.22,-98.81,77.04,66,100,1.81,Overcast Clouds
589,Henties Bay,NA,-22.12,14.28,57.43,88,29,5.53,Scattered Clouds
590,Frankfurt,DE,50.12,8.68,68.36,62,0,10.36,Clear Sky
591,Luau,AO,-10.71,22.22,74.79,34,97,2.37,Overcast Clouds
592,Monroe,US,43.15,-77.68,78.49,54,20,16.11,Few Clouds
593,Ovsyanka,RU,55.96,92.55,61.77,95,100,6.08,Light Rain
594,Honiara,SB,-9.43,159.95,78.1,88,85,7.16,Overcast Clouds
595,Sorland,NO,67.67,12.69,50.45,68,100,9.64,Overcast Clouds
596,Son La,VN,21.32,103.9,69.3,97,100,1.95,Overcast Clouds
597,Sao Borja,BR,-28.66,-56.0,72.95,69,5,8.68,Clear Sky
598,Eureka,US,40.8,-124.16,65.59,87,41,5.01,Scattered Clouds
599,Zhanaozen,KZ,43.3,52.8,81.93,16,0,8.12,Clear Sky
600,Aleksandrov Gay,RU,50.15,48.57,77.68,30,7,1.92,Clear Sky
601,Lima,PE,-12.04,-77.03,61.05,72,100,13.8,Overcast Clouds
602,Nurota,UZ,40.56,65.69,72.12,18,0,5.84,Clear Sky
603,Bafoulabe,ML,13.81,-10.83,70.97,95,100,0.85,Overcast Clouds
604,Saint-Michel-Des-Saints,CA,46.68,-73.92,63.93,64,100,2.46,Overcast Clouds
605,Strezhevoy,RU,60.73,77.59,43.88,96,100,9.06,Moderate Rain
606,Benguela,AO,-12.58,13.41,69.13,84,71,2.06,Broken Clouds
607,Ulladulla,AU,-35.35,150.47,51.76,89,14,4.34,Few Clouds
608,Akyab,MM,20.15,92.9,81.45,81,100,3.2,Overcast Clouds
609,Mvuma,ZW,-19.28,30.53,49.93,76,7,10.74,Clear Sky
610,Nisia Floresta,BR,-6.09,-35.21,80.98,71,100,14.23,Overcast Clouds
611,Los Algarrobos,PA,8.5,-82.43,84.61,74,40,13.8,Scattered Clouds
612,Isangel,VU,-19.55,169.27,74.73,63,93,16.84,Overcast Clouds
613,Athens,GR,37.98,23.72,80.19,77,20,3.0,Few Clouds
614,Sterling,US,39.01,-77.43,86.14,44,40,13.8,Scattered Clouds
615,Ilulissat,GL,69.22,-51.1,39.22,87,75,8.05,Light Rain
616,Payakumbuh,ID,-0.22,100.63,69.28,97,95,2.13,Light Rain
617,Tshikapa,CD,-6.42,20.8,75.45,76,46,2.95,Light Rain
618,Doha,QA,25.29,51.53,93.09,68,0,3.44,Clear Sky
619,Aloleng,PH,16.13,119.78,81.72,79,100,3.71,Overcast Clouds
620,Umea,SE,63.83,20.26,46.9,93,0,4.61,Clear Sky
621,Beringovskiy,RU,63.05,179.32,45.86,91,100,20.78,Moderate Rain
622,Zhezkazgan,KZ,47.8,67.71,75.97,25,4,6.26,Clear Sky
623,Lerwick,GB,60.15,-1.15,53.6,72,94,1.21,Overcast Clouds
624,Alvik,SE,60.75,14.87,51.53,70,61,5.61,Broken Clouds
625,Sola,VU,-13.88,167.55,79.81,73,98,23.64,Overcast Clouds
626,Montpellier,FR,43.61,3.88,77.52,76,0,4.61,Clear Sky
627,Jacareacanga,BR,-6.22,-57.75,96.06,24,3,1.79,Clear Sky
628,Guia De Isora,ES,28.21,-16.78,73.33,100,100,6.24,Overcast Clouds
629,Pangody,RU,65.85,74.49,40.17,86,82,7.72,Broken Clouds
630,Marsh Harbour,BS,26.54,-77.06,84.16,70,29,8.43,Scattered Clouds
631,Witu,KE,-2.39,40.44,73.56,78,13,13.49,Few Clouds
632,Okhotsk,RU,59.38,143.3,56.32,91,15,8.41,Few Clouds
633,Antofagasta,CL,-23.65,-70.4,56.48,76,43,7.16,Scattered Clouds
634,Marrakesh,MA,31.63,-8.01,91.47,38,40,12.66,Scattered Clouds
635,Pogar,RU,52.55,33.26,50.36,75,57,6.67,Broken Clouds
636,Imeni Poliny Osipenko,RU,52.42,136.49,52.65,97,25,4.97,Scattered Clouds
637,Virginia Beach,US,36.85,-75.98,92.01,49,40,10.36,Scattered Clouds
638,Maiduguri,NG,11.85,13.16,77.52,80,93,4.99,Light Rain
639,San-Pedro,CI,4.75,-6.64,74.05,94,90,8.28,Light Rain
640,El Carrizo,MX,24.03,-106.88,83.89,77,100,4.81,Overcast Clouds
641,Quechultenango,MX,17.42,-99.22,80.29,75,75,3.0,Broken Clouds
642,Wajima,JP,37.4,136.9,76.35,96,100,11.05,Heavy Intensity Rain
643,Bobrovka,RU,54.05,61.75,68.0,45,24,7.83,Few Clouds
644,Contai,IN,21.78,87.75,82.51,85,33,8.66,Scattered Clouds
645,Dinghai,CN,26.28,119.79,77.92,84,71,18.95,Broken Clouds
646,Xining,CN,36.62,101.77,49.14,86,99,1.79,Overcast Clouds
647,Upata,VE,8.01,-62.4,83.19,85,100,2.46,Overcast Clouds
648,Port-Gentil,GA,-0.72,8.78,76.96,83,75,13.8,Broken Clouds
649,Pensilvania,US,40.27,-76.91,85.19,44,75,14.0,Broken Clouds
650,Neiafu,TO,-18.65,-173.98,75.88,78,40,5.75,Scattered Clouds
651,Mercedes,AR,-34.65,-59.43,68.95,57,97,7.74,Overcast Clouds
652,Chapais,CA,49.78,-74.85,58.78,86,100,6.31,Overcast Clouds
653,Villa Bruzual,VE,9.33,-69.12,84.31,68,77,3.71,Broken Clouds
654,Agaro,ET,7.85,36.65,60.26,96,91,2.91,Overcast Clouds
655,Minna,NG,9.61,6.56,74.91,88,75,5.75,Light Rain
656,San Antonio,US,29.42,-98.49,93.87,55,75,11.5,Broken Clouds
657,Gillette,US,44.29,-105.5,92.8,16,0,5.01,Clear Sky
658,Taywarah,AF,33.35,64.42,53.38,19,0,4.72,Clear Sky
659,Kabelvag,NO,68.21,14.48,48.2,81,75,4.61,Broken Clouds
660,Sakaiminato,JP,35.55,133.23,73.38,100,75,8.05,Broken Clouds
661,Mataram,ID,-8.58,116.12,72.41,88,90,10.38,Overcast Clouds
662,Ibra,OM,22.69,58.53,81.86,52,3,4.09,Clear Sky
663,Kungurtug,RU,50.6,97.52,44.6,78,48,1.99,Scattered Clouds
664,Mineral Wells,US,32.81,-98.11,86.32,74,75,10.36,Light Rain
